ts,funding
2025-10-22 16:00:00.000,8.296e-05
2025-10-23 00:00:00.000,6.066e-05
2025-10-23 08:00:00.001,5.726e-05
2025-10-23 16:00:00.004,5.996e-05
2025-10-24 00:00:00.000,1.693e-05
2025-10-24 08:00:00.000,0.0001
2025-10-24 16:00:00.009,-9.92e-06
2025-10-25 00:00:00.000,0.0001
2025-10-25 08:00:00.001,7.373e-05
2025-10-25 16:00:00.001,0.0001
2025-10-26 00:00:00.001,3.56e-06
2025-10-26 08:00:00.001,0.0001
2025-10-26 16:00:00.000,0.0001
2025-10-27 00:00:00.000,0.0001
2025-10-27 08:00:00.005,0.0001
2025-10-27 16:00:00.000,0.0001
2025-10-28 00:00:00.000,0.0001
2025-10-28 08:00:00.000,1.014e-05
2025-10-28 16:00:00.004,3.49e-05
2025-10-29 00:00:00.004,-4.953e-05
2025-10-29 08:00:00.005,-1.408e-05
2025-10-29 16:00:00.000,0.0001
2025-10-30 00:00:00.004,8.346e-05
2025-10-30 08:00:00.008,9.25e-06
2025-10-30 16:00:00.001,-0.00032806
2025-10-31 00:00:00.000,-0.00034907
2025-10-31 08:00:00.008,8.6e-05
2025-10-31 16:00:00.007,0.0001
2025-11-01 00:00:00.001,5.187e-05
2025-11-01 08:00:00.000,0.0001
2025-11-01 16:00:00.000,0.0001
2025-11-02 00:00:00.007,0.0001
2025-11-02 08:00:00.000,4.964e-05
2025-11-02 16:00:00.001,2.245e-05
2025-11-03 00:00:00.000,-2.458e-05
2025-11-03 08:00:00.010,-0.00043759
2025-11-03 16:00:00.000,-3.996e-05
2025-11-04 00:00:00.002,-0.00074537
2025-11-04 08:00:00.004,-0.00030007
2025-11-04 16:00:00.000,-0.00055822
2025-11-05 00:00:00.000,-0.00079001
2025-11-05 08:00:00.000,-0.00013627
2025-11-05 16:00:00.004,-0.0005587
2025-11-06 00:00:00.001,-0.00032323
2025-11-06 08:00:00.000,-0.0004547
2025-11-06 16:00:00.001,-0.00049773
2025-11-07 00:00:00.005,-0.00582186
2025-11-07 08:00:00.003,-0.00220562
2025-11-07 16:00:00.005,-0.00279535
2025-11-08 00:00:00.011,0.0001
2025-11-08 08:00:00.015,-2.47e-05
2025-11-08 16:00:00.001,0.0001
2025-11-09 00:00:00.004,0.0001
2025-11-09 08:00:00.000,0.0001
2025-11-09 16:00:00.005,0.0001
2025-11-10 00:00:00.000,0.0001
2025-11-10 08:00:00.000,0.0001
2025-11-10 16:00:00.003,0.0001
2025-11-11 00:00:00.007,0.0001
2025-11-11 08:00:00.000,0.0001
2025-11-11 16:00:00.009,0.0001
2025-11-12 00:00:00.000,0.0001
2025-11-12 08:00:00.002,0.0001
2025-11-12 16:00:00.000,7.678e-05
2025-11-13 00:00:00.002,0.0001
2025-11-13 08:00:00.000,0.0001
2025-11-13 16:00:00.001,3.774e-05
2025-11-14 00:00:00.000,0.0001
2025-11-14 08:00:00.000,8.169e-05
2025-11-14 16:00:00.001,3.512e-05
2025-11-15 00:00:00.005,3.91e-05
2025-11-15 08:00:00.000,-3.341e-05
2025-11-15 16:00:00.001,2.31e-06
2025-11-16 00:00:00.001,2.852e-05
2025-11-16 08:00:00.000,-1.16e-05
2025-11-16 16:00:00.000,-3.928e-05
2025-11-17 00:00:00.003,0.0001
2025-11-17 08:00:00.003,4.356e-05
2025-11-17 16:00:00.000,0.0001
2025-11-18 00:00:00.002,-0.00012703
2025-11-18 08:00:00.004,-0.0004881
2025-11-18 16:00:00.000,-0.00010506
2025-11-19 00:00:00.000,-8.541e-05
2025-11-19 08:00:00.000,-6.476e-05
2025-11-19 16:00:00.008,0.0001
2025-11-20 00:00:00.000,0.0001
2025-11-20 08:00:00.000,0.0001
2025-11-20 16:00:00.000,0.0001
2025-11-21 00:00:00.001,0.0001
2025-11-21 08:00:00.000,0.0001
2025-11-21 16:00:00.001,0.0001
2025-11-22 00:00:00.004,3.692e-05
2025-11-22 08:00:00.000,6.186e-05
2025-11-22 16:00:00.000,2.916e-05
2025-11-23 00:00:00.000,6.366e-05
2025-11-23 08:00:00.008,-3.108e-05
2025-11-23 16:00:00.003,3.11e-06
2025-11-24 00:00:00.004,1.869e-05
2025-11-24 08:00:00.000,-1.004e-05
2025-11-24 16:00:00.006,-6.174e-05
2025-11-25 00:00:00.000,0.0001
2025-11-25 08:00:00.009,-1.25e-05
2025-11-25 16:00:00.007,-0.00021695
2025-11-26 00:00:00.001,8.655e-05
2025-11-26 08:00:00.001,-1.048e-05
2025-11-26 16:00:00.000,-0.00014987
2025-11-27 00:00:00.013,0.0001
2025-11-27 08:00:00.000,0.0001
2025-11-27 16:00:00.004,-0.00012684
2025-11-28 00:00:00.008,4.5e-07
2025-11-28 08:00:00.000,-4.297e-05
2025-11-28 16:00:00.008,0.0001
2025-11-29 00:00:00.000,-1.232e-05
2025-11-29 08:00:00.005,-7.32e-05
2025-11-29 16:00:00.001,0.0001
2025-11-30 00:00:00.003,0.0001
2025-11-30 08:00:00.000,0.0001
2025-11-30 16:00:00.004,-0.0001377
2025-12-01 00:00:00.000,-0.00028208
2025-12-01 08:00:00.004,-0.00013532
2025-12-01 16:00:00.000,6.47e-06
2025-12-02 00:00:00.004,0.0001
2025-12-02 08:00:00.000,5.296e-05
2025-12-02 16:00:00.000,4.603e-05
2025-12-03 00:00:00.000,0.0001
2025-12-03 08:00:00.000,9.677e-05
2025-12-03 16:00:00.005,0.0001
2025-12-04 00:00:00.012,0.0001
2025-12-04 08:00:00.000,0.0001
2025-12-04 16:00:00.011,0.0001
2025-12-05 00:00:00.000,7.115e-05
2025-12-05 08:00:00.000,-5.168e-05
2025-12-05 16:00:00.010,-5.583e-05
2025-12-06 00:00:00.001,-0.00021265
2025-12-06 08:00:00.001,-6.912e-05
2025-12-06 16:00:00.008,-3.091e-05
2025-12-07 00:00:00.000,-0.00014976
2025-12-07 08:00:00.004,-2.39e-06
2025-12-07 16:00:00.000,-0.00022278
2025-12-08 00:00:00.000,-0.00012325
2025-12-08 08:00:00.000,3.82e-05
2025-12-08 16:00:00.001,0.0001
2025-12-09 00:00:00.001,0.0001
2025-12-09 08:00:00.001,-3.671e-05
2025-12-09 16:00:00.007,0.0001
2025-12-10 00:00:00.007,0.0001
2025-12-10 08:00:00.002,4.129e-05
2025-12-10 16:00:00.012,-0.00012848
2025-12-11 00:00:00.001,-8.813e-05
2025-12-11 08:00:00.000,-0.00067256
2025-12-11 16:00:00.000,-0.00023771
2025-12-12 00:00:00.005,-0.00069428
2025-12-12 08:00:00.007,-0.00030625
2025-12-12 16:00:00.002,-0.00011309
2025-12-13 00:00:00.001,-0.00054989
2025-12-13 08:00:00.006,-0.00011262
2025-12-13 16:00:00.000,-0.00029276
2025-12-14 00:00:00.000,-0.00016928
2025-12-14 08:00:00.003,-0.00020804
2025-12-14 16:00:00.005,-0.00037677
2025-12-15 00:00:00.000,-0.00038553
2025-12-15 08:00:00.000,-0.00040049
2025-12-15 16:00:00.000,-0.00011218
2025-12-16 00:00:00.002,-0.00010914
2025-12-16 08:00:00.000,-1.204e-05
2025-12-16 16:00:00.002,2.167e-05
2025-12-17 00:00:00.004,-0.00017216
2025-12-17 08:00:00.000,-0.00013389
2025-12-17 16:00:00.000,7.461e-05
2025-12-18 00:00:00.005,-9.399e-05
2025-12-18 08:00:00.007,-0.00040662
2025-12-18 16:00:00.001,-0.00036575
2025-12-19 00:00:00.000,-0.00028745
2025-12-19 08:00:00.001,-0.00010445
2025-12-19 16:00:00.000,0.0001
2025-12-20 00:00:00.005,9.471e-05
2025-12-20 08:00:00.000,-4.951e-05
2025-12-20 16:00:00.002,-1.002e-05
2025-12-21 00:00:00.000,-0.00025329
2025-12-21 08:00:00.009,-6.343e-05
2025-12-21 16:00:00.000,-0.00017436
2025-12-22 00:00:00.000,-0.00041198
2025-12-22 08:00:00.005,-1.53e-06
2025-12-22 16:00:00.009,3.947e-05
2025-12-23 00:00:00.000,-0.00015901
2025-12-23 08:00:00.000,-0.00016522
2025-12-23 16:00:00.001,-0.00014759
2025-12-24 00:00:00.001,-0.00016865
2025-12-24 08:00:00.001,-0.00020253
2025-12-24 16:00:00.000,-0.00020139
2025-12-25 00:00:00.000,0.0001
2025-12-25 08:00:00.001,0.0001
2025-12-25 16:00:00.005,8.945e-05
2025-12-26 00:00:00.004,-8.24e-05
2025-12-26 08:00:00.001,3.2e-05
2025-12-26 16:00:00.007,3.402e-05
2025-12-27 00:00:00.000,-1.408e-05
2025-12-27 08:00:00.000,0.0001
2025-12-27 16:00:00.011,0.0001
2025-12-28 00:00:00.008,6.644e-05
2025-12-28 08:00:00.000,2.97e-05
2025-12-28 16:00:00.000,0.0001
2025-12-29 00:00:00.016,-0.0001614
2025-12-29 08:00:00.001,-0.00020351
2025-12-29 16:00:00.000,-0.00034616
2025-12-30 00:00:00.005,-0.00029891
2025-12-30 08:00:00.001,-0.00015333
2025-12-30 16:00:00.003,7.847e-05
2025-12-31 00:00:00.004,-0.00038005
2025-12-31 08:00:00.001,-0.00014664
2025-12-31 16:00:00.001,-1.226e-05
2026-01-01 00:00:00.008,0.0001
2026-01-01 08:00:00.002,6.878e-05
2026-01-01 16:00:00.001,3.555e-05
2026-01-02 00:00:00.006,0.0001
2026-01-02 08:00:00.007,1.674e-05
2026-01-02 16:00:00.000,-0.00013343
2026-01-03 00:00:00.001,-0.00018679
2026-01-03 08:00:00.000,0.0001
2026-01-03 16:00:00.000,-0.00015545
2026-01-04 00:00:00.000,-0.00031825
2026-01-04 08:00:00.000,-0.00041061
2026-01-04 16:00:00.001,-0.0001853
2026-01-05 00:00:00.000,-0.00017343
2026-01-05 08:00:00.000,-0.00026154
2026-01-05 16:00:00.000,0.0001
2026-01-06 00:00:00.010,-1.653e-05
2026-01-06 08:00:00.000,-2.289e-05
2026-01-06 16:00:00.000,-7.002e-05
2026-01-07 00:00:00.001,0.0001
2026-01-07 08:00:00.001,0.0001
2026-01-07 16:00:00.001,-0.00012554
2026-01-08 00:00:00.001,5.788e-05
2026-01-08 08:00:00.000,0.0001
2026-01-08 16:00:00.000,9.327e-05
2026-01-09 00:00:00.003,3.35e-05
2026-01-09 08:00:00.000,0.0001
2026-01-09 16:00:00.001,-6.67e-06
2026-01-10 00:00:00.000,9.214e-05
2026-01-10 08:00:00.002,-4.73e-05
2026-01-10 16:00:00.001,0.0001
2026-01-11 00:00:00.003,3.115e-05
2026-01-11 08:00:00.006,6.754e-05
2026-01-11 16:00:00.000,7.932e-05
2026-01-12 00:00:00.005,-0.00030013
2026-01-12 08:00:00.000,8.392e-05
2026-01-12 16:00:00.000,-0.00010642
2026-01-13 00:00:00.007,-0.00017122
2026-01-13 08:00:00.009,0.0001
2026-01-13 16:00:00.002,0.0001
2026-01-14 00:00:00.000,0.0001
2026-01-14 08:00:00.001,0.0001
2026-01-14 16:00:00.004,0.0001
2026-01-15 00:00:00.000,-7.323e-05
2026-01-15 08:00:00.004,-0.00020225
2026-01-15 16:00:00.002,-0.00011071
2026-01-16 00:00:00.000,-0.00030945
2026-01-16 08:00:00.000,-0.00011692
2026-01-16 16:00:00.001,-0.00011601
2026-01-17 00:00:00.000,-4.685e-05
2026-01-17 08:00:00.000,0.0001
2026-01-17 16:00:00.002,0.0001
2026-01-18 00:00:00.001,0.0001
2026-01-18 08:00:00.000,-0.0001151
2026-01-18 16:00:00.000,1.609e-05
2026-01-19 00:00:00.007,-4.31e-05
2026-01-19 08:00:00.007,-0.00040884
2026-01-19 16:00:00.007,-0.00026842
2026-01-20 00:00:00.005,-0.00026017
2026-01-20 08:00:00.001,0.0001
2026-01-20 16:00:00.009,0.0001
2026-01-21 00:00:00.001,0.0001
2026-01-21 08:00:00.011,5.631e-05
2026-01-21 16:00:00.011,5.248e-05
2026-01-22 00:00:00.010,-6.003e-05
2026-01-22 08:00:00.003,4.36e-05
2026-01-22 16:00:00.005,-0.0002443
2026-01-23 00:00:00.005,-0.00020786
2026-01-23 08:00:00.000,5.663e-05
2026-01-23 16:00:00.011,-0.00018434
2026-01-24 00:00:00.011,8.572e-05
2026-01-24 08:00:00.002,0.0001
2026-01-24 16:00:00.001,9.84e-06
2026-01-25 00:00:00.002,-0.00020849
2026-01-25 08:00:00.011,-0.00024657
2026-01-25 16:00:00.005,-0.00015415
2026-01-26 00:00:00.000,-4.932e-05
2026-01-26 08:00:00.003,3.951e-05
2026-01-26 16:00:00.000,-6.53e-06
2026-01-27 00:00:00.002,-3.188e-05
